,Unnamed: 0,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
23560,396583,Theft from Vehicle,2018,4,25,18,0,29XX ALDER ST,Fairview,490432.673815,5456245.37738
23561,396597,Theft from Vehicle,2018,2,8,18,0,29XX ARBUTUS ST,Kitsilano,488864.611355,5456345.17689
23562,396626,Theft from Vehicle,2018,5,4,21,0,29XX ASH ST,Fairview,491442.723135,5456292.11325
23563,396640,Theft from Vehicle,2018,7,6,17,0,29XX CAROLINA ST,Mount Pleasant,493373.86269,5456232.65909
23564,396649,Theft from Vehicle,2018,7,10,19,30,29XX CHARLES ST,Hastings-Sunrise,496790.734972,5457829.8203099985
23565,396691,Theft from Vehicle,2018,6,18,21,30,29XX COLUMBIA ST,Mount Pleasant,492029.408141,5456296.937530002
23566,396692,Theft from Vehicle,2018,7,11,23,0,29XX COLUMBIA ST,Mount Pleasant,492029.408141,5456296.937530002
23567,396719,Theft from Vehicle,2018,4,29,3,30,29XX COMMERCIAL DR,Kensington-Cedar Cottage,494921.1740520001,5456185.87289
23568,396720,Theft from Vehicle,2018,12,24,0,0,29XX COMMERCIAL DR,Kensington-Cedar Cottage,494921.1740520001,5456185.87289
23569,396726,Theft from Vehicle,2018,6,23,2,32,29XX COMMERCIAL DR,Kensington-Cedar Cottage,494921.3615520001,5456214.22571
23570,396731,Theft from Vehicle,2018,3,13,20,0,29XX CYPRESS ST,Kitsilano,489214.963767,5456364.77385
23571,396755,Theft from Vehicle,2018,12,30,23,0,29XX E 1ST AVE,Hastings-Sunrise,496788.993959,5457397.9212
23572,396767,Theft from Vehicle,2018,1,10,19,44,29XX E 1ST AVE,Hastings-Sunrise,496877.294989,5457398.01856
23573,396769,Theft from Vehicle,2018,6,6,22,0,29XX E 1ST AVE,Hastings-Sunrise,496889.205982,5457428.37516
23574,396774,Theft from Vehicle,2018,11,26,8,40,29XX E 22ND AVE,Renfrew-Collingwood,496860.35059799993,5455322.51333
23575,396775,Theft from Vehicle,2018,12,12,22,0,29XX E 22ND AVE,Renfrew-Collingwood,496860.35059799993,5455322.51333
23576,396812,Theft from Vehicle,2018,10,10,22,0,29XX E 26TH AVE,Renfrew-Collingwood,496920.330288,5454918.0406
23577,396818,Theft from Vehicle,2018,9,21,18,0,29XX E 27TH AVE,Renfrew-Collingwood,496818.057444,5454825.92486
23578,396863,Theft from Vehicle,2018,11,13,23,30,29XX E 29TH AVE,Renfrew-Collingwood,496893.645983,5454647.89985
23579,396883,Theft from Vehicle,2018,8,5,16,0,29XX E 3RD AVE,Hastings-Sunrise,496781.437041,5457200.1522
23580,396895,Theft from Vehicle,2018,3,27,19,0,29XX E 3RD AVE,Hastings-Sunrise,496878.507384,5457199.32467
23581,396899,Theft from Vehicle,2018,8,4,6,0,29XX E 3RD AVE,Hastings-Sunrise,496937.350465,5457207.96679
23582,396913,Theft from Vehicle,2018,12,19,19,30,29XX E 42ND AVE,Killarney,496732.80137,5453241.31434
23583,396947,Theft from Vehicle,2018,8,11,21,0,29XX E 4TH AVE,Hastings-Sunrise,496780.870728,5457096.9343099985
23584,396953,Theft from Vehicle,2018,12,14,0,0,29XX E 4TH AVE,Hastings-Sunrise,496857.921194,5457096.43406
23585,396961,Theft from Vehicle,2018,11,12,10,30,29XX E 51ST AVE,Killarney,496749.717083,5452271.200669998
23586,396966,Theft from Vehicle,2018,1,17,19,0,29XX E 52ND AVE,Killarney,496796.67864,5452101.10166
23587,397037,Theft from Vehicle,2018,4,19,22,0,29XX E 8TH AVE,Hastings-Sunrise,496776.430498,5456681.9409099985
23588,397045,Theft from Vehicle,2018,12,17,17,37,29XX E 8TH AVE,Hastings-Sunrise,496841.301191,5456690.809219998
23589,397074,Theft from Vehicle,2018,3,31,17,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23590,397075,Theft from Vehicle,2018,5,21,17,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23591,397076,Theft from Vehicle,2018,7,22,15,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23592,397077,Theft from Vehicle,2018,7,22,16,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23593,397078,Theft from Vehicle,2018,8,14,19,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23594,397079,Theft from Vehicle,2018,10,14,1,20,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23595,397080,Theft from Vehicle,2018,12,7,9,45,29XX E HASTINGS ST,Hastings-Sunrise,496808.710108,5458716.79699
23596,397082,Theft from Vehicle,2018,1,26,18,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.719908,5458707.652980002
23597,397083,Theft from Vehicle,2018,9,16,12,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.719908,5458707.652980002
23598,397153,Theft from Vehicle,2018,11,5,19,30,29XX E HASTINGS ST,Hastings-Sunrise,496816.261071,5458716.8049
23599,397187,Theft from Vehicle,2018,4,15,2,50,29XX E PENDER ST,Hastings-Sunrise,496818.192333,5458602.0806800015
23600,397205,Theft from Vehicle,2018,10,27,18,0,29XX EUCLID AVE,Renfrew-Collingwood,496807.40521000006,5454194.38511
23601,397215,Theft from Vehicle,2018,1,10,0,0,29XX FIR ST,Fairview,489721.004565,5456287.8856
23602,397216,Theft from Vehicle,2018,11,8,20,30,29XX FIR ST,Fairview,489721.004565,5456287.8856
23603,397255,Theft from Vehicle,2018,5,22,15,30,29XX GRANDVIEW HWY,Renfrew-Collingwood,496789.856345,5456154.9428699985
23604,397283,Theft from Vehicle,2018,11,26,21,0,29XX GRANT ST,Hastings-Sunrise,496892.617398,5457618.03857
23605,397319,Theft from Vehicle,2018,11,25,21,0,29XX GRAVELEY ST,Hastings-Sunrise,496844.385022,5457513.00344
23606,397325,Theft from Vehicle,2018,2,5,9,2,29XX GRAVELEY ST,Hastings-Sunrise,496940.859634,5457521.79945
23607,397472,Theft from Vehicle,2018,10,1,12,48,29XX MAIN ST,Mount Pleasant,492637.671461,5456237.86047
23608,397485,Theft from Vehicle,2018,10,31,10,30,29XX MAIN ST,Mount Pleasant,492647.6338,5456284.32709
23609,397494,Theft from Vehicle,2018,4,20,15,30,29XX MAPLE ST,Kitsilano,489041.51764,5456370.68262
23610,397506,Theft from Vehicle,2018,12,6,10,11,29XX NANAIMO ST,Renfrew-Collingwood,495884.060694,5456068.37977
23611,397512,Theft from Vehicle,2018,9,4,8,40,29XX NANAIMO ST,Renfrew-Collingwood,495884.883563,5456190.3735
23612,397514,Theft from Vehicle,2018,1,21,20,30,29XX NOOTKA ST,Renfrew-Collingwood,496968.007912,5456095.9636
23613,397553,Theft from Vehicle,2018,2,11,16,0,29XX ONTARIO ST,Mount Pleasant,492360.316019,5456284.52168
23614,397554,Theft from Vehicle,2018,7,27,21,30,29XX ONTARIO ST,Mount Pleasant,492360.316019,5456284.52168
23615,397555,Theft from Vehicle,2018,7,28,21,30,29XX ONTARIO ST,Mount Pleasant,492360.316019,5456284.52168
23616,397559,Theft from Vehicle,2018,4,5,10,0,29XX PARKER ST,Hastings-Sunrise,496791.811555,5458064.74485
23617,397560,Theft from Vehicle,2018,12,8,15,0,29XX PARKER ST,Hastings-Sunrise,496791.811555,5458064.74485
23618,397580,Theft from Vehicle,2018,7,5,7,30,29XX POINT GREY RD,Kitsilano,487502.435385,5457601.77903
23619,397631,Theft from Vehicle,2018,11,19,18,0,29XX QUEBEC ST,Mount Pleasant,492499.017605,5456277.58824
23620,397637,Theft from Vehicle,2018,10,18,11,0,29XX QUEBEC ST,Mount Pleasant,492499.292574,5456287.26798
23621,397640,Theft from Vehicle,2018,2,7,19,0,29XX RENFREW ST,Renfrew-Collingwood,496766.405564,5456152.42526
23622,397657,Theft from Vehicle,2018,2,6,18,0,29XX SCHOOL AVE,Renfrew-Collingwood,496764.771576,5453684.38925
23623,397658,Theft from Vehicle,2018,12,30,8,30,29XX SCHOOL AVE,Renfrew-Collingwood,496764.771576,5453684.38925
23624,397684,Theft from Vehicle,2018,8,24,22,0,29XX SLOCAN ST,Renfrew-Collingwood,496398.608203,5456065.98196
23625,397705,Theft from Vehicle,2018,8,9,3,0,29XX ST GEORGE ST,Mount Pleasant,493232.497999,5456229.81191
23626,397711,Theft from Vehicle,2018,8,18,0,0,29XX TRIMBLE ST,West Point Grey,485000.72532,5456404.562030002
23627,397721,Theft from Vehicle,2018,3,7,20,30,29XX TURNER ST,Hastings-Sunrise,496798.966067,5458479.1892599985
23628,397744,Theft from Vehicle,2018,12,10,21,0,29XX VICTORIA DR,Kensington-Cedar Cottage,495194.667916,5456158.92123
23629,397751,Theft from Vehicle,2018,5,16,8,45,29XX VICTORIA DR,Kensington-Cedar Cottage,495204.701644,5456208.1852
23630,397759,Theft from Vehicle,2018,9,9,17,0,29XX VINE ST,Kitsilano,488523.715671,5456386.8825
23631,397761,Theft from Vehicle,2018,7,20,10,0,29XX VIRTUAL WAY,Renfrew-Collingwood,496814.226434,5456472.11586
23632,397785,Theft from Vehicle,2018,8,2,18,0,29XX VIRTUAL WAY,Renfrew-Collingwood,496945.084579,5456471.37779
23633,397808,Theft from Vehicle,2018,4,5,19,35,29XX W 11TH AVE,Kitsilano,487580.13485,5456635.37351
23634,397818,Theft from Vehicle,2018,1,17,0,0,29XX W 12TH AVE,Kitsilano,487558.298636,5456535.60946
23635,397830,Theft from Vehicle,2018,12,23,21,0,29XX W 13TH AVE,Kitsilano,487499.701922,5456437.37029
23636,397831,Theft from Vehicle,2018,8,30,14,30,29XX W 13TH AVE,Kitsilano,487552.027582,5456435.9253199985
23637,397837,Theft from Vehicle,2018,8,5,2,50,29XX W 14TH AVE,Kitsilano,487486.256566,5456329.57487
23638,397842,Theft from Vehicle,2018,2,23,0,0,29XX W 14TH AVE,Kitsilano,487563.956467,5456327.780230002
23639,397855,Theft from Vehicle,2018,11,18,19,0,29XX W 15TH AVE,Kitsilano,487596.196522,5456223.78132
23640,397879,Theft from Vehicle,2018,2,27,1,45,29XX W 21ST AVE,Arbutus Ridge,487587.781783,5455678.77835
23641,397883,Theft from Vehicle,2018,5,28,1,39,29XX W 21ST AVE,Arbutus Ridge,487614.857941,5455669.53556
23642,397884,Theft from Vehicle,2018,5,30,1,4,29XX W 21ST AVE,Arbutus Ridge,487614.857941,5455669.53556
23643,397885,Theft from Vehicle,2018,11,13,22,0,29XX W 22ND AVE,Arbutus Ridge,487500.798547,5455569.6525099985
23644,397945,Theft from Vehicle,2018,6,22,17,0,29XX W 2ND AVE,Kitsilano,487552.31366,5457503.9058300005
23645,397946,Theft from Vehicle,2018,8,31,10,0,29XX W 2ND AVE,Kitsilano,487552.31366,5457503.9058300005
23646,397978,Theft from Vehicle,2018,11,8,15,45,29XX W 34TH AVE,Dunbar-Southlands,487590.680869,5454305.0911099985
23647,397984,Theft from Vehicle,2018,2,28,22,30,29XX W 35TH AVE,Dunbar-Southlands,487455.48315,5454194.2638099985
23648,397999,Theft from Vehicle,2018,6,25,22,30,29XX W 35TH AVE,Dunbar-Southlands,487601.615178,5454193.48635
23649,398042,Theft from Vehicle,2018,12,16,19,0,29XX W 3RD AVE,Kitsilano,487550.391212,5457402.06356
23650,398086,Theft from Vehicle,2018,10,15,18,0,29XX W 43RD AVE,Kerrisdale,487596.32061800006,5453341.68067
23651,398098,Theft from Vehicle,2018,6,4,6,41,29XX W 45TH AVE,Kerrisdale,487598.460283,5453144.61603
23652,398150,Theft from Vehicle,2018,6,8,18,0,29XX W 4TH AVE,Kitsilano,487522.253097,5457314.92786
23653,398151,Theft from Vehicle,2018,6,9,13,30,29XX W 4TH AVE,Kitsilano,487522.253097,5457314.92786
23654,398152,Theft from Vehicle,2018,6,9,17,0,29XX W 4TH AVE,Kitsilano,487522.253097,5457314.92786
23655,398153,Theft from Vehicle,2018,6,9,19,0,29XX W 4TH AVE,Kitsilano,487522.253097,5457314.92786
23656,398154,Theft from Vehicle,2018,6,9,20,0,29XX W 4TH AVE,Kitsilano,487522.253097,5457314.92786
23657,398155,Theft from Vehicle,2018,6,9,22,0,29XX W 4TH AVE,Kitsilano,487522.253097,5457314.92786
23658,398173,Theft from Vehicle,2018,2,27,19,0,29XX W 5TH AVE,Kitsilano,487524.538488,5457211.89782
23659,398174,Theft from Vehicle,2018,6,3,18,0,29XX W 5TH AVE,Kitsilano,487524.538488,5457211.89782
23660,398182,Theft from Vehicle,2018,5,8,19,30,29XX W 5TH AVE,Kitsilano,487545.122955,5457201.96837
23661,398189,Theft from Vehicle,2018,4,9,19,30,29XX W 6TH AVE,Kitsilano,487542.846287,5457111.37413
23662,398205,Theft from Vehicle,2018,5,16,20,30,29XX W BROADWAY AVE,Kitsilano,487502.455354,5456837.992880002
23663,398218,Theft from Vehicle,2018,1,3,20,15,29XX WALL ST,Hastings-Sunrise,496795.454369,5459809.75972
23664,398219,Theft from Vehicle,2018,12,2,22,30,29XX WALL ST,Hastings-Sunrise,496795.454369,5459809.75972
23665,398244,Theft from Vehicle,2018,9,26,18,45,29XX WILLOW ST,Fairview,491128.459411,5456315.3314
23666,398250,Theft from Vehicle,2018,1,4,23,0,29XX WOODLAND DR,Kensington-Cedar Cottage,494631.616154,5456198.138169998
23667,398264,Theft from Vehicle,2018,12,4,14,30,29XX YEW ST,Kitsilano,488692.39993,5456378.62887
23668,398270,Theft from Vehicle,2018,2,20,22,0,2X ALEXANDER ST,Central Business District,492470.031788,5458984.54011
23669,398288,Theft from Vehicle,2018,9,1,21,0,2X E 12TH AVE,Mount Pleasant,492389.204766,5456387.25316
23670,398309,Theft from Vehicle,2018,11,13,20,30,2X E 38TH AVE,Riley Park,492352.245518,5453746.45153
23671,398323,Theft from Vehicle,2018,5,12,0,0,2X E 50TH AVE,Sunset,492321.49821800005,5452443.56515
23672,398327,Theft from Vehicle,2018,10,11,22,0,2X E 54TH AVE,Sunset,492314.264171,5452050.06201
23673,398328,Theft from Vehicle,2018,7,8,12,46,2X E 59TH AVE,Sunset,492313.770682,5451567.45711
23674,398334,Theft from Vehicle,2018,9,11,16,0,2X E 6TH AVE,Mount Pleasant,492412.963782,5456986.86996
23675,398343,Theft from Vehicle,2018,1,22,0,0,2X E CORDOVA ST,Central Business District,492451.46377,5458847.32492
23676,398414,Theft from Vehicle,2018,11,3,14,19,2X E PENDER ST,Central Business District,492445.576003,5458646.01922
23677,398443,Theft from Vehicle,2018,12,17,18,30,2X MIDLOTHIAN AVE,Riley Park,492206.580485,5454264.40217
23678,398451,Theft from Vehicle,2018,7,8,18,19,2X PACIFIC BLVD,Central Business District,492517.661007,5458188.12224
23679,398453,Theft from Vehicle,2018,4,10,19,0,2X PEVERIL AVE,Riley Park,492263.056476,5454727.16566
23680,398455,Theft from Vehicle,2018,7,7,0,30,2X POWELL ST,Central Business District,492473.323474,5458946.560319998
23681,398468,Theft from Vehicle,2018,1,17,9,30,2X SMITHE MEWS,Central Business District,491818.98795200005,5457974.62592
23682,398487,Theft from Vehicle,2018,11,3,17,0,2X W 14TH AVE,Mount Pleasant,492312.820345,5456200.05222
23683,398506,Theft from Vehicle,2018,12,13,8,45,2X W 23RD AVE,Riley Park,492321.731504,5455249.41853
23684,398522,Theft from Vehicle,2018,4,3,8,32,2X W 39TH AVE,Riley Park,492266.223603,5453638.87684
23685,398537,Theft from Vehicle,2018,9,18,17,42,2X W 5TH AVE,Mount Pleasant,492336.854662,5457083.53787
23686,398553,Theft from Vehicle,2018,4,13,7,30,2X W CORDOVA ST,Central Business District,492373.889864,5458875.93015
23687,398562,Theft from Vehicle,2018,12,5,20,0,2X W HASTINGS ST,Central Business District,492357.389938,5458772.27194
23688,398595,Theft from Vehicle,2018,10,25,18,44,2X W PENDER ST,Central Business District,492341.330692,5458656.56107
23689,398604,Theft from Vehicle,2018,4,5,23,0,2XX ABBOTT ST,Central Business District,492247.15333,5458986.15383
23690,398621,Theft from Vehicle,2018,4,11,9,0,2XX ABBOTT ST,Central Business District,492255.439991,5458981.69723
23691,398704,Theft from Vehicle,2018,2,6,22,17,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23692,398705,Theft from Vehicle,2018,3,19,6,0,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23693,398706,Theft from Vehicle,2018,4,4,18,0,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23694,398707,Theft from Vehicle,2018,4,14,1,0,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23695,398708,Theft from Vehicle,2018,5,5,2,47,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23696,398709,Theft from Vehicle,2018,7,28,23,15,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23697,398710,Theft from Vehicle,2018,10,1,23,0,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23698,398711,Theft from Vehicle,2018,10,16,16,11,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23699,398712,Theft from Vehicle,2018,12,7,15,33,2XX ABBOTT ST,Central Business District,492264.9678,5459018.16933
23700,398725,Theft from Vehicle,2018,5,16,20,35,2XX ALEXANDER ST,Strathcona,492767.8903180001,5459039.1965
23701,398726,Theft from Vehicle,2018,9,21,23,0,2XX ALEXANDER ST,Strathcona,492767.8903180001,5459039.1965
23702,398788,Theft from Vehicle,2018,9,10,21,0,2XX ALEXANDER ST,Strathcona,492869.818869,5459044.70248
23703,398809,Theft from Vehicle,2018,8,31,16,37,2XX ALVIN NAROD MEWS,Central Business District,491267.693413,5457976.66839
23704,398868,Theft from Vehicle,2018,2,4,11,10,2XX BOUNDARY RD,Hastings-Sunrise,498279.452678,5458869.370080002
23705,398871,Theft from Vehicle,2018,1,2,9,0,2XX BURRARD ST,Central Business District,491602.09695200005,5459484.4883
23706,398872,Theft from Vehicle,2018,7,22,10,0,2XX BURRARD ST,Central Business District,491602.09695200005,5459484.4883
23707,398873,Theft from Vehicle,2018,9,8,21,30,2XX BURRARD ST,Central Business District,491602.09695200005,5459484.4883
23708,398874,Theft from Vehicle,2018,10,12,7,0,2XX BURRARD ST,Central Business District,491602.09695200005,5459484.4883
23709,398875,Theft from Vehicle,2018,11,19,5,0,2XX BURRARD ST,Central Business District,491602.09695200005,5459484.4883
23710,398966,Theft from Vehicle,2018,1,3,14,15,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23711,398967,Theft from Vehicle,2018,1,10,8,45,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23712,398968,Theft from Vehicle,2018,1,19,16,0,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23713,398969,Theft from Vehicle,2018,1,21,15,30,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23714,398970,Theft from Vehicle,2018,2,16,16,30,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23715,398971,Theft from Vehicle,2018,4,15,18,0,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23716,398972,Theft from Vehicle,2018,6,15,23,55,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23717,398973,Theft from Vehicle,2018,7,5,19,15,2XX BURRARD ST,Central Business District,491603.693309,5459486.0136400005
23718,398974,Theft from Vehicle,2018,5,18,18,30,2XX CAMBIE ST,Central Business District,492071.216905,5459033.12271
23719,398975,Theft from Vehicle,2018,11,10,0,0,2XX CAMBIE ST,Central Business District,492071.216905,5459033.12271
23720,398987,Theft from Vehicle,2018,11,15,17,5,2XX CAMBIE ST,Central Business District,492084.033806,5459044.753769998
23721,399040,Theft from Vehicle,2018,1,31,9,45,2XX CAMBIE ST,Central Business District,492089.779598,5459064.94492
23722,399041,Theft from Vehicle,2018,2,28,19,42,2XX CAMBIE ST,Central Business District,492089.779598,5459064.94492
23723,399042,Theft from Vehicle,2018,6,22,21,30,2XX CAMBIE ST,Central Business District,492089.779598,5459064.94492
23724,399043,Theft from Vehicle,2018,8,27,23,30,2XX CAMBIE ST,Central Business District,492089.779598,5459064.94492
23725,399044,Theft from Vehicle,2018,10,18,22,30,2XX CAMBIE ST,Central Business District,492089.779598,5459064.94492
23726,399074,Theft from Vehicle,2018,8,3,4,30,2XX CARRALL ST,Central Business District,492424.784212,5458973.50813
23727,399075,Theft from Vehicle,2018,12,26,9,4,2XX CARRALL ST,Central Business District,492424.784212,5458973.50813
23728,399090,Theft from Vehicle,2018,9,8,20,0,2XX CENTRAL ST,Strathcona,492757.907245,5457632.816819998
23729,399097,Theft from Vehicle,2018,4,2,18,15,2XX COLUMBIA ST,Central Business District,492561.953504,5458885.74732
23730,399103,Theft from Vehicle,2018,5,20,16,30,2XX COLUMBIA ST,Central Business District,492563.562186,5458937.22776
23731,399193,Theft from Vehicle,2018,1,5,22,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23732,399194,Theft from Vehicle,2018,1,8,21,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23733,399195,Theft from Vehicle,2018,1,19,17,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23734,399196,Theft from Vehicle,2018,1,27,21,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23735,399197,Theft from Vehicle,2018,2,5,20,30,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23736,399198,Theft from Vehicle,2018,4,13,16,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23737,399199,Theft from Vehicle,2018,5,4,22,45,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23738,399200,Theft from Vehicle,2018,5,27,15,50,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23739,399201,Theft from Vehicle,2018,7,3,21,46,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23740,399202,Theft from Vehicle,2018,7,10,19,37,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23741,399203,Theft from Vehicle,2018,7,13,20,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23742,399204,Theft from Vehicle,2018,7,13,21,17,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23743,399205,Theft from Vehicle,2018,8,1,19,15,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23744,399206,Theft from Vehicle,2018,8,11,8,42,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23745,399207,Theft from Vehicle,2018,9,11,7,12,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23746,399208,Theft from Vehicle,2018,9,11,22,36,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23747,399209,Theft from Vehicle,2018,10,4,20,0,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23748,399210,Theft from Vehicle,2018,12,11,8,40,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
23749,399211,Theft from Vehicle,2018,12,16,13,20,2XX COLUMBIA ST,Central Business District,492573.00322700007,5458946.58989
